Simulation,Description,Date_sd,Date_lockdown,Knot_date_1,Knot_date_2,Date,Mean,C_025,C_975
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-23,1.6724709784411278,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-24,1.0014873574615766,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-25,1.1193069306930694,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-26,1.1539141972578506,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-27,1.0183978535837486,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-28,0.8916070756492285,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-29,1.0278598564795272,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-30,1.4336755646817247,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-31,1.0767688341449442,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-01,1.0861931364724662,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-02,0.9811413176585844,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-03,1.009236145781328,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-04,0.8211723967350977,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-05,0.9126506024096386,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-06,1.4273927392739274,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-07,1.0353757225433526,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-08,0.9443948191156767,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-09,0.9467959328446441,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-10,0.8756243756243757,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-11,0.8539646320593268,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-12,0.8957915831663327,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-13,1.231916480238628,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-14,1.0338983050847457,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-15,1.0529859484777517,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-16,0.9560745065332221,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-17,0.9938935737132888,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-18,0.7527794031597426,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-19,0.811504080839487,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-20,1.4731800766283525,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-21,0.9713914174252276,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-22,0.9236947791164659,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-23,1.0007246376811594,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-24,1.002896451846488,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-25,0.6530685920577617,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-26,0.7766721945826424,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-27,1.5822064056939502,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-28,1.023391812865497,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-29,1.0276923076923077,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-30,0.9084687767322498,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-01,0.9166666666666666,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-02,0.6363636363636364,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-03,0.7756255044390638,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-04,1.6774193548387097,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-05,0.9857320099255583,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-06,0.8986784140969163,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-07,1.0049019607843137,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-08,0.7073170731707317,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-09,0.8758620689655172,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-10,0.8166479190101237,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-11,1.7011019283746556,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-12,0.8874493927125506,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-13,0.9817518248175182,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-14,0.8364312267657993,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-15,1.0066666666666666,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-16,0.7008830022075055,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-17,0.9984251968503937,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-18,1.474763406940063,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-19,1.0962566844919786,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-20,0.7990243902439025,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-21,0.9084249084249084,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-22,0.9435483870967742,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-23,0.6467236467236467,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-24,0.8480176211453745,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-25,1.3246753246753247,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-26,1.0627450980392157,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-27,1.007380073800738,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-28,0.8278388278388278,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-29,0.9712389380530974,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-30,0.785876993166287,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-31,0.8869565217391304,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-06-01,1.4411764705882353,NA,NA
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-02,1.2580645161290323,1.2580645161290323,1.2580645161290323
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-03,1.2038953846153846,1.1538461538461537,1.2564102564102564
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-04,1.2037043039536297,1.163265306122449,1.25
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-05,1.2035655464065829,1.1607142857142858,1.25
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-06,1.2036914194583292,1.1594202898550725,1.25
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-07,1.203973644040055,1.1604938271604939,1.247191011235955
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-08,1.2038024613951648,1.16,1.2475247524752475
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-09,1.2037476824944222,1.16,1.2479338842975207
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-10,1.2039172448677897,1.1608391608391608,1.2482758620689656
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-11,1.2037448021939527,1.1607142857142858,1.2473684210526317
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-12,1.2037750374673826,1.1607142857142858,1.2476635514018692
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-13,1.2037497218812243,1.1606425702811245,1.248
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-14,1.20369733798274,1.160535117056856,1.2481751824817517
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-15,1.2037960466133903,1.160857908847185,1.2478632478632479
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-16,1.2036297049218367,1.1603563474387528,1.2478991596638656
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-17,1.2037318736535423,1.1607843137254903,1.2481060606060606
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-18,1.2039562662508894,1.160937051005747,1.2482761572980634
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-19,1.203921689904674,1.1607142857142858,1.2483487450462352
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-20,1.203725426359451,1.1609078919062372,1.2476393733157956
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-21,1.2036701769333333,1.1606983515818117,1.2479675713123228
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-22,1.2036307091954666,1.1607874503369848,1.247692334989354
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-23,1.2036438425856208,1.1610014210368103,1.2475615063452374
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-24,1.0747749126368824,1.0612353310883877,1.088403041825095
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-25,1.074719066067161,1.0610869553604398,1.0884500580443046
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-26,1.0747440949623257,1.0610103985910526,1.0884521649783279
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-27,1.07470225262286,1.0611021754195324,1.0883341486793425
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-28,1.0747024592623646,1.0612244897959184,1.088467141908369
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-29,1.0747250781161255,1.0611073538242128,1.0884211372482653
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-30,1.074730430059942,1.0611893971446225,1.0884031107070038
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-31,1.0747271321037117,1.0612566519807318,1.088596021034393
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-01,1.074698696859927,1.0611677420341263,1.0882984878053983
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-02,1.0746839591007291,1.0611149016406187,1.0884756704201148
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-03,1.0747757717198945,1.0611670089175576,1.0885212752258215
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-04,0.9680508961106289,0.962953995157385,0.9731301397483874
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-05,0.9680788239296985,0.963049080688186,0.9731627872006637
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-06,0.9680688056437493,0.96300892978497,0.9731393458356834
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-07,0.968066233679218,0.9630047775128022,0.9731121493137833
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-08,0.9680870785802327,0.9630023955283471,0.9731369260581103
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-09,0.968061513846798,0.9630156079638189,0.9731124930369477
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-10,0.9680742669699632,0.9630057324698456,0.9731747917000204
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-11,0.9680617224252704,0.9629858065098096,0.9731669666545479
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-12,0.9680731097350777,0.9630297507497878,0.9731387154276236
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-13,0.9680599484481793,0.9629958490152659,0.9730700326933225
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-14,0.9680572558095474,0.9629750982961992,0.9731568142864004
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-15,0.9680746213103075,0.9630577791341866,0.9731379835171062
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-16,0.9680607995379745,0.9629895669247208,0.973159509202454
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-17,0.9680732122435779,0.9630040695523493,0.9731183283924868
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-18,0.9680804862850095,0.9630086313193588,0.9731343283582089
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-19,0.9680573247275892,0.9630492484231955,0.9731160934688844
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-20,0.96807324152644,0.9630411497928413,0.9731285988483686
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-21,0.9680723884814729,0.9630512051306658,0.9731139721792335
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-22,0.9680821641040868,0.963032761850587,0.973225669358266
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-23,0.9680701927233871,0.9630407391852163,0.9731079654952511
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-24,0.9680596513848182,0.963057909229989,0.9731285988483686
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-25,0.9680568462738672,0.9630225080385852,0.9731092650149862
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-26,0.9680634812641249,0.9629948096514361,0.9731509736611157
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-27,0.9680652542377315,0.962946418360345,0.9731314446351682
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-28,0.9680720449741212,0.9630026809651474,0.9730848861283644
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-29,0.9680781482092955,0.9630136533902752,0.9731615830228281
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-30,0.9680519691851637,0.9629854278365455,0.9731296101159115
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-01,0.9680696754120971,0.9630291925974452,0.9731578947368421
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-02,0.968077760533879,0.9630390143737166,0.9731581953169617
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-03,0.9680747049506115,0.9630291671704755,0.9731343283582089
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-04,0.9680530783342862,0.9629878869448183,0.9730848861283644
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-05,0.9680557777656843,0.9629629629629629,0.9731621936989499
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-06,0.9680916406418781,0.9630589760207389,0.9731800766283525
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-07,0.9680607998747774,0.9629865885872276,0.9731629392971246
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-08,0.9680706241096785,0.9630434024619489,0.9731457800511509
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-09,0.9680949859582887,0.9630450849963045,0.973159525801397
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-10,0.9680649456993679,0.9629934210526315,0.9731389102072141
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-11,0.9680695191367055,0.9629898403483309,0.9731225296442688
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-12,0.9680449080843109,0.9629331018589197,0.9731013038217877
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-13,0.9680817755254751,0.9630630630630631,0.9731481481481481
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-14,0.9680651312353146,0.9629629629629629,0.9731405421102867
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-15,0.9680489557175377,0.9629990262901655,0.9731369649562202
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-16,0.9680702554049845,0.9630021141649049,0.9731769453356586
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-17,0.9680841867090655,0.9629981024667932,0.9731978205878438
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-18,0.9680551147662746,0.9629629629629629,0.9731903485254692
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-19,0.968067304420985,0.9629981024667932,0.9731343283582089
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-20,0.9680468235477746,0.9629629629629629,0.9731958762886598
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-21,0.9680788207187633,0.9629629629629629,0.9732441471571907
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-22,0.9680681315816367,0.9629629629629629,0.973175965665236
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-23,0.9680639240991628,0.9629629629629629,0.9731543624161074
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-24,0.9680490423605774,0.9629629629629629,0.973175965665236
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-25,0.968057085763995,0.9630071599045346,0.9731621936989499
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-26,0.9680749690828272,0.9629629629629629,0.9731800766283525
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-27,0.9680828994535747,0.9630057479457736,0.9731543624161074
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-28,0.9680666658906546,0.9629120879120879,0.9731993890467854
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-29,0.9680724999322063,0.9630101647625757,0.9732142857142857
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-30,0.9680503631823947,0.9629629629629629,0.9731745093672737
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-31,0.9680524708377775,0.9629080118694362,0.9731993299832495
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-06-01,0.9680668201811391,0.9629120879120879,0.9732540861812778
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-02,1.2580645161290323,1.2580645161290323,1.2580645161290323
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-03,1.2037066666666667,1.1538461538461537,1.2564102564102564
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-04,1.2038308500033967,1.1599772727272728,1.25
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-05,1.2037682859348984,1.1607142857142858,1.25
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-06,1.203716905134119,1.1594202898550725,1.25
