Simulation,Description,Date_sd,Date_lockdown,Knot_date_1,Knot_date_2,Date,Mean,C_025,C_975
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-27,2657,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-28,2369,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-29,2435,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-30,3491,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-31,3759,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-01,4083,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-02,4006,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-03,4043,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-04,3320,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-05,3030,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-06,4325,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-07,4478,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-08,4229,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-09,4004,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-10,3506,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-11,2994,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-12,2682,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-13,3304,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-14,3416,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-15,3597,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-16,3439,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-17,3418,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-18,2573,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-19,2088,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-20,3076,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-21,2988,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-22,2760,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-23,2762,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-24,2770,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-25,1809,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-26,1405,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-27,2223,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-28,2275,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-29,2338,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-30,2124,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-01,1947,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-02,1239,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-03,961,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-04,1612,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-05,1589,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-06,1428,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-07,1435,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-08,1015,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-09,889,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-10,726,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-11,1235,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-12,1096,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-13,1076,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-14,900,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-15,906,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-16,635,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-17,634,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-18,935,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-19,1025,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-20,819,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-21,744,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-22,702,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-23,454,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-24,385,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-25,510,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-26,542,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-27,546,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-28,452,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-29,439,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-30,345,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-31,306,NA,NA
True,True,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-06-01,441,NA,NA
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-02,39,39,39
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-03,47,45,49
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-04,57,54,60
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-05,68,64,72
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-06,82,76,88
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-07,99,91,107
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-08,119,108,130
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-09,143,129,157
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-10,172,155,191
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-11,207,185,231
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-12,249,221,280
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-13,300,265,338
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-14,361,317,410
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-15,435,380,495
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-16,523,455,598
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-17,630,545,723
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-18,758,653,875
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-19,913,783,1058
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-20,1099,938,1278
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-21,1323,1124,1546
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-22,1592,1348,1867
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-23,1916,1613,2256
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-24,2059,1733,2426
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-25,2213,1862,2609
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-26,2379,2000,2804
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-27,2556,2149,3016
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-28,2747,2309,3242
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-29,2953,2482,3489
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-30,3173,2663,3751
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-03-31,3410,2861,4033
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-01,3665,3072,4340
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-02,3939,3301,4663
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-03,4233,3546,5017
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-04,4098,3432,4856
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-05,3967,3322,4702
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-06,3841,3217,4551
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-07,3718,3113,4406
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-08,3599,3014,4266
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-09,3484,2917,4130
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-10,3373,2824,3998
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-11,3265,2734,3869
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-12,3161,2646,3746
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-13,3060,2562,3627
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-14,2962,2478,3511
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-15,2868,2400,3400
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-16,2776,2323,3292
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-17,2688,2249,3186
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-18,2602,2177,3085
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-19,2519,2107,2986
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-20,2438,2040,2891
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-21,2360,1975,2798
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-22,2285,1913,2709
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-23,2212,1852,2623
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-24,2142,1793,2540
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-25,2073,1735,2460
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-26,2007,1680,2382
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-27,1943,1626,2306
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-28,1881,1574,2234
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-29,1821,1523,2162
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-04-30,1763,1474,2092
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-01,1706,1427,2025
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-02,1652,1381,1961
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-03,1599,1337,1898
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-04,1548,1294,1837
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-05,1499,1253,1779
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-06,1451,1212,1722
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-07,1404,1174,1668
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-08,1360,1135,1615
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-09,1316,1100,1564
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-10,1274,1064,1514
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-11,1233,1030,1466
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-12,1194,997,1420
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-13,1156,965,1374
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-14,1119,935,1331
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-15,1083,904,1288
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-16,1049,876,1247
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-17,1015,848,1207
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-18,983,821,1169
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-19,951,794,1131
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-20,921,769,1095
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-21,892,744,1060
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-22,863,720,1027
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-23,836,697,994
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-24,809,675,962
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-25,783,653,931
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-26,758,633,902
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-27,734,612,873
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-28,710,593,845
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-29,688,574,818
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-30,666,555,792
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-05-31,644,538,766
Natural history,Social distancing and lockdown as implemented,2020-03-17,2020-03-24,2020-03-23,2020-04-03,2020-06-01,624,520,742
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-02,39,39,39
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-03,47,45,49
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-04,57,54,60
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-05,68,64,73
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-06,82,76,88
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-07,99,91,107
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-08,119,108,130
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-09,143,129,157
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-10,172,155,191
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-11,207,185,231
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-12,249,222,280
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-13,300,265,339
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-14,361,317,409
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-15,435,380,495
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-16,523,455,599
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-17,562,489,644
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-18,604,525,693
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-19,650,564,745
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-20,698,606,801
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-21,750,650,862
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-22,806,698,927
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-23,867,750,997
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-24,932,806,1072
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-25,1001,866,1152
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-26,1076,930,1238
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-27,1156,999,1331
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-28,1119,967,1289
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-29,1084,936,1248
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-30,1049,906,1208
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-03-31,1016,877,1169
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-01,983,849,1132
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-02,952,821,1096
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-03,921,795,1062
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-04,892,769,1027
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-05,863,745,995
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-06,836,721,963
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-07,809,698,933
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-08,783,676,903
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-09,758,654,874
Counterfactual history,Social distancing and lockdown 1 week earlier,2020-03-10,2020-03-17,2020-03-16,2020-03-27,2020-04-10,734,633,846
